,Score,Time,Param
0,0.8906666666666666,0.22219204902648926,"{'solver': 'lbfgs', 'penalty': 'l2'}"
1,Média: 0.8906666666666666,Média: 0.22219204902648926,
2,Desvio Padrão: nan,,
