,Score,Time,Param
0,0.8913333333333334,0.7012736797332764,"{'penalty': 'l1', 'solver': 'liblinear'}"
1,Média: 0.8913333333333334,Média: 0.7012736797332764,
2,Desvio Padrão: nan,,
